Order_ID,Customer_ID,Product_ID,Order_Date,Quantity,Price,Sales_Amount
56242,14653,168,2021-03-29,4,1252,5008
56243,14210,191,2021-12-20,4,2740,10960
56244,11567,172,2021-10-06,4,2784,11136
56245,10977,190,2019-01-30,3,3863,11589
56246,14797,134,2021-04-13,3,4073,12219
56247,11317,109,2018-10-25,3,4399,13197
56248,12340,110,2024-10-24,3,3201,9603
56249,14357,165,2015-04-15,1,3709,3709
56250,12097,172,2021-03-31,2,2784,5568
56251,10379,174,2019-01-21,3,3739,11217
56252,13466,154,2018-07-04,1,2864,2864
56253,12272,143,2021-11-27,2,3636,7272
56254,11047,159,2019-06-05,2,1459,2918
56255,11008,189,2023-05-10,3,1885,5655
56256,10110,195,2018-04-10,3,1340,4020
56257,12772,159,2018-07-20,2,1459,2918
56258,13884,167,2017-01-28,2,1469,2938
56259,12601,161,2017-05-24,1,2341,2341
56260,13244,138,2023-12-10,3,3430,10290
56261,11006,199,2015-04-22,2,2414,4828
56262,14794,108,2020-09-01,2,4568,9136
56263,10306,165,2023-03-04,4,3709,14836
56264,10959,105,2021-06-20,3,2768,8304
56265,10954,191,2015-07-21,1,2740,2740
56266,12669,190,2024-10-12,1,3863,3863
56267,13539,143,2016-09-09,4,3636,14544
56268,12678,160,2022-04-07,3,686,2058
56269,11631,126,2017-09-21,1,3327,3327
56270,11792,111,2015-01-25,4,1963,7852
56271,12604,134,2016-10-18,1,4073,4073
56272,11972,102,2019-03-12,1,4835,4835
56273,10067,121,2018-10-21,4,1892,7568
56274,10835,126,2016-06-14,2,3327,6654
56275,10206,176,2019-06-06,2,2897,5794
56276,12834,173,2015-02-15,1,2154,2154
56277,14251,187,2017-11-24,3,4772,14316
56278,11715,105,2021-02-27,3,2768,8304
56279,11533,109,2019-04-08,3,4399,13197
56280,13146,150,2015-12-31,4,507,2028
56281,13121,110,2021-11-22,1,3201,3201
56282,10708,158,2024-03-25,4,3816,15264
56283,10179,110,2022-09-25,3,3201,9603
56284,10113,178,2021-09-29,4,2491,9964
56285,10757,136,2018-10-01,2,4231,8462
56286,10897,174,2018-10-04,3,3739,11217
56287,12869,156,2022-07-09,3,1132,3396
56288,10159,162,2022-10-28,2,2853,5706
56289,10786,137,2021-02-15,2,2774,5548
56290,11804,141,2024-07-06,1,4158,4158
56291,11840,148,2015-12-15,4,4184,16736
56292,13169,122,2016-01-08,1,4561,4561
56293,12299,187,2019-07-21,1,4772,4772
56294,14079,180,2024-10-16,1,956,956
56295,11543,161,2024-03-16,1,2341,2341
56296,14209,175,2017-09-11,2,3531,7062
56297,14355,199,2017-09-13,2,2414,4828
56298,12155,148,2020-11-28,4,4184,16736
56299,10575,164,2019-04-28,4,4350,17400
56300,13039,184,2019-03-07,4,2096,8384
56301,11382,137,2024-03-26,2,2774,5548
56302,11223,141,2022-05-17,3,4158,12474
56303,12475,105,2017-11-02,3,2768,8304
56304,11502,200,2016-06-06,4,1977,7908
56305,10859,177,2023-09-09,3,4283,12849
56306,13575,152,2020-06-12,1,1446,1446
56307,13730,117,2021-02-22,4,1354,5416
56308,12966,190,2018-11-15,3,3863,11589
56309,13192,162,2020-10-03,1,2853,2853
56310,11597,152,2021-02-08,1,1446,1446
56311,11562,120,2017-11-08,1,2691,2691
56312,12523,197,2015-12-29,1,2573,2573
56313,12600,194,2021-11-25,3,3544,10632
56314,12392,116,2015-01-09,2,4172,8344
56315,12676,107,2022-05-31,1,932,932
56316,12184,194,2020-09-03,4,3544,14176
56317,10277,166,2018-08-22,3,989,2967
56318,13883,112,2018-12-28,1,2315,2315
56319,13605,143,2020-07-13,4,3636,14544
56320,12079,140,2018-12-16,1,396,396
56321,14343,101,2017-12-16,2,2654,5308
56322,14507,158,2024-11-14,1,3816,3816
56323,14078,103,2017-04-03,2,1276,2552
56324,14169,108,2024-11-28,4,4568,18272
56325,11121,190,2023-11-25,3,3863,11589
56326,14769,175,2020-10-16,1,3531,3531
56327,12524,161,2024-10-07,2,2341,4682
56328,13371,185,2017-10-21,4,4663,18652
56329,14383,105,2015-02-17,1,2768,2768
56330,11909,126,2018-12-11,1,3327,3327
56331,13521,185,2017-08-02,1,4663,4663
56332,14308,173,2023-12-13,2,2154,4308
56333,14497,117,2024-12-20,3,1354,4062
56334,14751,166,2023-07-17,4,989,3956
56335,13106,151,2020-05-30,2,2237,4474
56336,10498,147,2020-06-06,3,4388,13164
56337,13588,140,2015-12-21,4,396,1584
56338,14194,192,2024-01-19,2,4884,9768
56339,12414,127,2023-05-16,2,1507,3014
56340,13801,140,2016-03-12,3,396,1188
56341,10463,101,2016-11-30,4,2654,10616
56342,12761,146,2020-04-01,3,3287,9861
56343,13458,111,2022-04-27,3,1963,5889
56344,10273,139,2015-03-31,2,3807,7614
56345,11151,118,2016-01-04,3,680,2040
56346,13390,191,2023-03-06,1,2740,2740
56347,10019,147,2018-04-07,1,4388,4388
56348,11617,174,2018-10-18,1,3739,3739
56349,13179,200,2023-03-22,1,1977,1977
56350,14082,121,2020-03-11,4,1892,7568
56351,10412,128,2023-11-23,3,4153,12459
56352,10742,101,2021-12-22,3,2654,7962
56353,12672,114,2016-12-04,1,4363,4363
56354,12780,120,2020-12-20,4,2691,10764
56355,12625,173,2021-01-28,3,2154,6462
56356,10515,145,2019-04-03,1,4668,4668
56357,10207,161,2022-09-11,2,2341,4682
56358,10948,127,2021-10-24,3,1507,4521
56359,12442,156,2023-04-21,2,1132,2264
56360,11829,152,2015-04-22,3,1446,4338
56361,13599,168,2017-11-29,3,1252,3756
56362,12168,137,2015-04-12,3,2774,8322
56363,11657,182,2018-10-24,2,3640,7280
56364,10602,131,2018-04-12,4,3963,15852
56365,10712,149,2015-12-07,2,1331,2662
56366,11204,153,2017-07-08,1,4599,4599
56367,11392,139,2020-05-01,4,3807,15228
56368,12697,110,2022-11-01,2,3201,6402
56369,13273,109,2015-07-15,2,4399,8798
56370,14926,192,2019-05-27,1,4884,4884
56371,13132,192,2018-04-20,2,4884,9768
56372,13731,113,2019-12-30,4,3481,13924
56373,12667,118,2024-04-17,2,680,1360
56374,10550,112,2018-02-10,4,2315,9260
56375,14742,172,2019-08-26,1,2784,2784
56376,13983,187,2019-04-24,4,4772,19088
56377,11245,105,2024-01-20,2,2768,5536
56378,13887,107,2016-05-19,1,932,932
56379,14013,115,2020-05-20,4,2930,11720
56380,12550,167,2023-08-09,4,1469,5876
56381,13205,118,2021-03-16,3,680,2040
56382,10846,138,2019-03-21,3,3430,10290
56383,14546,126,2019-11-12,2,3327,6654
56384,10044,138,2021-01-21,3,3430,10290
56385,10659,159,2024-10-24,2,1459,2918
56386,14824,152,2021-08-25,1,1446,1446
56387,13931,133,2018-04-22,4,2667,10668
56388,12868,121,2020-04-10,1,1892,1892
56389,13648,117,2021-08-13,1,1354,1354
56390,12783,162,2024-08-20,3,2853,8559
56391,11692,159,2020-08-17,4,1459,5836
56392,12226,102,2018-11-06,1,4835,4835
56393,13067,164,2024-06-15,4,4350,17400
56394,11948,125,2020-07-06,4,3853,15412
56395,11366,141,2016-03-23,1,4158,4158
56396,13131,119,2019-09-17,4,3382,13528
56397,14534,138,2018-03-23,2,3430,6860
56398,14522,125,2015-02-03,4,3853,15412
56399,10968,139,2016-05-11,2,3807,7614
56400,11405,104,2022-12-21,2,1034,2068
56401,10486,103,2020-08-31,2,1276,2552
56402,11756,134,2018-11-04,1,4073,4073
56403,13631,110,2023-10-25,2,3201,6402
56404,12969,127,2022-06-03,4,1507,6028
56405,11580,190,2019-05-22,3,3863,11589
56406,12796,191,2020-04-22,3,2740,8220
56407,10051,101,2016-08-12,3,2654,7962
56408,11660,144,2019-04-24,2,756,1512
56409,14301,184,2016-11-07,1,2096,2096
56410,12788,152,2018-01-27,2,1446,2892
56411,14629,125,2020-08-04,3,3853,11559
56412,12156,174,2024-11-11,4,3739,14956
56413,14347,165,2021-05-07,2,3709,7418
56414,14231,180,2020-07-01,3,956,2868
56415,13162,111,2015-01-01,4,1963,7852
56416,11615,168,2021-05-23,1,1252,1252
56417,12737,199,2020-07-13,4,2414,9656
56418,10407,177,2023-11-26,1,4283,4283
56419,13380,185,2017-07-27,4,4663,18652
56420,14198,115,2018-07-03,1,2930,2930
56421,11385,157,2023-11-20,1,1761,1761
56422,13696,174,2017-05-03,1,3739,3739
56423,14500,164,2015-02-19,2,4350,8700
56424,14910,111,2019-04-05,4,1963,7852
56425,12903,196,2022-04-18,1,3427,3427
56426,11630,197,2021-02-15,4,2573,10292
56427,13263,120,2019-11-10,2,2691,5382
56428,11027,200,2023-07-12,3,1977,5931
56429,12990,130,2024-10-28,3,3381,10143
56430,12225,110,2022-09-08,1,3201,3201
56431,12921,154,2015-03-07,2,2864,5728
56432,14316,158,2021-09-09,4,3816,15264
56433,14269,179,2018-06-28,1,2935,2935
56434,12784,129,2015-05-08,3,844,2532
56435,11414,101,2022-07-07,2,2654,5308
56436,14598,158,2015-07-07,3,3816,11448
56437,13649,121,2018-04-21,2,1892,3784
56438,12809,115,2019-05-26,3,2930,8790
56439,13332,167,2016-07-31,1,1469,1469
56440,12179,133,2022-11-28,1,2667,2667
56441,10798,138,2017-01-31,1,3430,3430
56442,12847,119,2016-10-28,3,3382,10146
56443,10930,104,2024-07-15,4,1034,4136
56444,14819,176,2017-07-21,3,2897,8691
56445,13092,189,2020-10-27,3,1885,5655
56446,12263,198,2017-11-08,4,3929,15716
56447,11334,181,2024-09-19,1,4112,4112
56448,11275,158,2020-05-24,3,3816,11448
56449,14584,170,2015-02-14,3,3796,11388
56450,13481,112,2018-05-30,1,2315,2315
56451,13343,179,2020-12-16,3,2935,8805
56452,11218,117,2016-09-09,4,1354,5416
56453,11465,101,2017-02-01,2,2654,5308
56454,14409,114,2019-07-15,3,4363,13089
56455,14175,102,2024-01-15,4,4835,19340
56456,14771,104,2017-03-03,1,1034,1034
56457,10014,166,2018-06-04,2,989,1978
56458,12294,190,2021-09-10,1,3863,3863
56459,12046,146,2021-05-11,1,3287,3287
56460,11038,150,2015-05-18,1,507,507
56461,14129,160,2023-11-19,2,686,1372
56462,11460,152,2018-09-12,4,1446,5784
56463,10257,197,2022-10-01,4,2573,10292
56464,14130,148,2021-03-12,4,4184,16736
56465,14074,139,2021-03-25,4,3807,15228
56466,11284,170,2020-11-24,2,3796,7592
56467,13488,160,2021-01-15,1,686,686
56468,12185,130,2020-04-01,3,3381,10143
56469,10359,186,2018-03-05,2,2062,4124
56470,13792,127,2020-09-08,1,1507,1507
56471,14850,183,2018-01-26,3,4211,12633
56472,13188,174,2016-08-31,1,3739,3739
56473,14500,155,2017-02-07,4,742,2968
56474,11226,170,2017-02-22,2,3796,7592
56475,12298,126,2023-01-08,2,3327,6654
56476,10278,142,2024-11-03,3,3008,9024
56477,14208,167,2023-02-18,2,1469,2938
56478,11987,167,2021-07-17,1,1469,1469
56479,13545,152,2015-06-17,1,1446,1446
56480,12794,106,2023-12-27,3,2840,8520
56481,10392,110,2016-11-14,3,3201,9603
56482,10969,138,2022-05-03,3,3430,10290
56483,12191,177,2023-12-01,3,4283,12849
56484,12229,112,2021-10-15,4,2315,9260
56485,12627,146,2024-07-27,1,3287,3287
56486,12846,149,2015-02-08,1,1331,1331
56487,14365,191,2017-09-06,1,2740,2740
56488,13308,172,2021-08-31,1,2784,2784
56489,12601,163,2022-09-17,4,2018,8072
56490,12681,169,2017-03-01,3,4890,14670
56491,14371,200,2017-01-11,2,1977,3954
56492,14839,143,2019-01-14,1,3636,3636
56493,10086,194,2023-09-22,2,3544,7088
56494,13135,160,2021-09-14,4,686,2744
56495,14500,129,2024-03-29,4,844,3376
56496,12240,186,2024-04-03,3,2062,6186
56497,13365,178,2024-12-23,4,2491,9964
56498,12046,174,2018-01-31,3,3739,11217
56499,11055,111,2019-10-17,2,1963,3926
56500,13402,135,2015-04-12,4,2927,11708
56501,13730,123,2020-04-14,3,3047,9141
56502,12670,172,2016-10-16,2,2784,5568
56503,10276,121,2023-08-28,1,1892,1892
56504,14747,137,2023-09-25,3,2774,8322
56505,14091,128,2023-10-16,3,4153,12459
56506,11106,195,2023-01-29,2,1340,2680
56507,14682,158,2018-08-19,2,3816,7632
56508,12933,153,2017-01-21,2,4599,9198
56509,10129,128,2019-03-21,2,4153,8306
56510,14352,142,2018-05-17,2,3008,6016
56511,14327,191,2020-11-04,3,2740,8220
56512,13569,185,2020-06-08,2,4663,9326
56513,12403,173,2017-05-08,1,2154,2154
56514,11648,193,2015-11-15,2,3400,6800
56515,13557,161,2017-08-24,4,2341,9364
56516,13892,179,2023-01-13,3,2935,8805
56517,12194,133,2016-09-24,1,2667,2667
56518,12048,155,2024-01-30,3,742,2226
56519,13105,137,2018-01-18,4,2774,11096
56520,14356,147,2024-09-19,2,4388,8776
56521,12135,136,2022-05-23,3,4231,12693
56522,10843,128,2023-09-19,3,4153,12459
56523,11972,110,2017-08-07,2,3201,6402
56524,14361,123,2020-06-23,3,3047,9141
56525,13904,192,2018-11-18,3,4884,14652
56526,13614,198,2020-03-25,3,3929,11787
56527,10392,105,2015-08-28,4,2768,11072
56528,12280,182,2024-02-26,4,3640,14560
56529,10901,106,2020-12-30,4,2840,11360
56530,14684,142,2023-03-21,1,3008,3008
56531,12495,147,2019-10-09,3,4388,13164
56532,11153,187,2015-04-29,2,4772,9544
56533,11295,128,2016-08-18,2,4153,8306
56534,10466,113,2020-07-08,3,3481,10443
56535,12176,125,2018-06-28,2,3853,7706
56536,13246,107,2024-03-03,1,932,932
56537,10488,166,2015-06-12,2,989,1978
56538,12939,180,2016-10-15,4,956,3824
56539,12627,158,2015-12-16,4,3816,15264
56540,10950,166,2015-01-31,4,989,3956
56541,14502,136,2021-11-10,4,4231,16924
56542,11050,102,2020-11-08,2,4835,9670
56543,14076,138,2020-12-15,3,3430,10290
56544,14460,174,2022-09-27,1,3739,3739
56545,11391,114,2024-11-28,1,4363,4363
56546,11084,127,2017-08-27,2,1507,3014
56547,14647,115,2017-04-27,2,2930,5860
56548,11659,185,2017-03-02,4,4663,18652
56549,14388,112,2016-05-23,3,2315,6945
56550,11818,143,2023-03-03,4,3636,14544
56551,10191,197,2017-01-14,3,2573,7719
56552,10461,157,2017-01-09,4,1761,7044
56553,12522,186,2020-03-19,1,2062,2062
56554,13477,148,2020-07-31,3,4184,12552
56555,12706,161,2015-08-25,1,2341,2341
56556,14367,182,2020-06-29,4,3640,14560
56557,11158,144,2019-04-06,1,756,756
56558,14267,152,2017-10-09,2,1446,2892
56559,10028,162,2023-04-13,1,2853,2853
56560,14232,102,2023-05-29,1,4835,4835
56561,12973,193,2017-12-10,4,3400,13600
56562,13025,171,2020-02-16,1,4217,4217
56563,14984,131,2020-01-21,1,3963,3963
56564,11265,182,2016-04-13,2,3640,7280
56565,10856,173,2020-03-30,3,2154,6462
56566,14026,172,2016-01-23,3,2784,8352
56567,11252,133,2023-07-31,1,2667,2667
56568,14605,105,2018-09-28,3,2768,8304
56569,13871,178,2023-10-30,3,2491,7473
56570,11327,158,2017-01-05,1,3816,3816
56571,11026,177,2016-10-15,4,4283,17132
56572,10362,111,2020-09-19,1,1963,1963
56573,11219,184,2019-02-18,3,2096,6288
56574,10606,123,2017-08-10,2,3047,6094
56575,11671,145,2019-09-22,3,4668,14004
56576,14812,127,2022-10-27,4,1507,6028
56577,12298,179,2019-04-30,1,2935,2935
56578,12195,194,2016-01-17,3,3544,10632
56579,14444,156,2015-04-06,3,1132,3396
56580,11278,159,2017-06-30,2,1459,2918
56581,10399,180,2017-02-25,4,956,3824
56582,12173,140,2015-10-20,3,396,1188
56583,12811,118,2024-01-20,3,680,2040
56584,12653,151,2015-12-07,1,2237,2237
56585,12940,161,2016-12-19,4,2341,9364
56586,10822,123,2023-03-24,2,3047,6094
56587,14998,136,2022-01-29,3,4231,12693
56588,10945,138,2018-10-05,4,3430,13720
56589,13479,172,2022-12-29,4,2784,11136
56590,12780,156,2023-12-23,4,1132,4528
56591,14430,139,2017-08-17,4,3807,15228
56592,14451,193,2024-10-02,3,3400,10200
56593,11197,176,2021-08-25,4,2897,11588
56594,11213,182,2023-10-18,1,3640,3640
56595,10824,183,2022-12-16,1,4211,4211
56596,11897,200,2022-03-31,2,1977,3954
56597,14264,197,2023-02-25,2,2573,5146
56598,12416,169,2020-03-29,4,4890,19560
56599,10536,128,2023-06-22,2,4153,8306
56600,13011,190,2022-09-10,4,3863,15452
56601,12628,121,2021-08-08,1,1892,1892
56602,13778,162,2023-10-25,1,2853,2853
56603,10950,123,2022-02-26,1,3047,3047
56604,13509,121,2017-08-26,1,1892,1892
56605,14303,175,2022-11-14,2,3531,7062
56606,10544,116,2020-04-23,2,4172,8344
56607,13901,162,2020-07-23,4,2853,11412
56608,13754,197,2019-04-24,2,2573,5146
56609,14225,191,2016-05-19,1,2740,2740
56610,12083,165,2020-02-13,1,3709,3709
56611,12867,180,2020-07-25,4,956,3824
56612,12247,105,2021-03-15,1,2768,2768
56613,11837,146,2020-02-26,1,3287,3287
56614,10077,164,2021-12-04,4,4350,17400
56615,10369,182,2024-07-19,4,3640,14560
56616,14622,141,2023-03-04,3,4158,12474
56617,10349,198,2022-08-28,2,3929,7858
56618,14602,144,2018-09-10,2,756,1512
56619,14739,189,2017-04-15,4,1885,7540
56620,14334,198,2016-05-03,3,3929,11787
56621,11456,115,2018-12-02,2,2930,5860
56622,12186,168,2023-10-21,1,1252,1252
56623,13812,151,2022-10-18,4,2237,8948
56624,13273,154,2021-03-08,4,2864,11456
56625,13683,168,2022-06-06,2,1252,2504
56626,11847,189,2015-09-16,1,1885,1885
56627,11855,177,2018-06-04,1,4283,4283
56628,12986,142,2020-07-15,4,3008,12032
56629,14451,146,2019-06-06,4,3287,13148
56630,12626,125,2021-08-16,1,3853,3853
56631,12895,167,2018-11-15,4,1469,5876
56632,10559,135,2017-09-18,3,2927,8781
56633,12897,173,2020-11-05,2,2154,4308
56634,11918,178,2016-02-04,1,2491,2491
56635,11255,122,2015-11-05,2,4561,9122
56636,11682,109,2015-01-04,3,4399,13197
56637,11815,124,2018-04-11,4,2689,10756
56638,10663,123,2019-04-17,2,3047,6094
56639,14117,161,2021-03-23,2,2341,4682
56640,13326,137,2021-07-14,4,2774,11096
56641,11242,145,2018-05-14,2,4668,9336
56642,13144,115,2018-01-30,2,2930,5860
56643,13038,157,2020-10-06,3,1761,5283
56644,10162,200,2019-12-10,2,1977,3954
56645,14226,114,2018-03-19,4,4363,17452
56646,11951,152,2024-02-06,4,1446,5784
56647,14321,184,2024-09-20,4,2096,8384
56648,11782,136,2022-02-16,1,4231,4231
56649,14676,127,2024-07-31,3,1507,4521
56650,11478,117,2019-04-15,2,1354,2708
56651,13031,190,2017-07-07,2,3863,7726
56652,13987,141,2016-06-07,4,4158,16632
56653,10107,104,2024-10-02,4,1034,4136
56654,12669,103,2016-06-09,4,1276,5104
56655,14936,119,2018-08-08,4,3382,13528
56656,11165,141,2023-07-14,1,4158,4158
56657,11158,140,2023-12-16,3,396,1188
56658,12247,158,2015-01-24,3,3816,11448
56659,10667,139,2022-09-11,1,3807,3807
56660,12127,107,2019-07-13,2,932,1864
56661,12942,136,2024-06-20,2,4231,8462
56662,10512,183,2019-06-02,3,4211,12633
56663,10250,176,2024-08-07,3,2897,8691
56664,10889,120,2015-08-30,2,2691,5382
56665,11024,176,2015-07-22,1,2897,2897
56666,14695,129,2015-08-25,1,844,844
56667,14849,194,2017-08-08,2,3544,7088
56668,10600,184,2023-05-28,1,2096,2096
56669,13023,168,2015-10-21,4,1252,5008
56670,12531,166,2024-05-12,3,989,2967
56671,12884,147,2018-01-15,2,4388,8776
56672,12065,194,2015-07-29,4,3544,14176
56673,11759,123,2017-02-26,4,3047,12188
56674,13570,106,2019-06-21,1,2840,2840
56675,11243,118,2023-06-01,1,680,680
56676,14330,153,2021-03-26,3,4599,13797
56677,12296,122,2016-02-14,3,4561,13683
56678,11926,168,2024-01-28,2,1252,2504
56679,12063,175,2022-09-18,3,3531,10593
56680,13396,135,2017-08-20,4,2927,11708
56681,10441,175,2019-01-31,3,3531,10593
56682,12744,198,2016-04-02,4,3929,15716
56683,10007,109,2022-02-14,4,4399,17596
56684,11587,131,2021-03-10,2,3963,7926
56685,10826,196,2020-01-06,1,3427,3427
56686,13825,143,2020-04-12,3,3636,10908
56687,11269,199,2016-01-21,2,2414,4828
56688,13437,175,2018-12-06,3,3531,10593
56689,13439,117,2024-10-26,4,1354,5416
56690,11311,151,2016-06-11,3,2237,6711
56691,14034,200,2018-11-12,1,1977,1977
56692,11628,166,2024-03-04,3,989,2967
56693,11037,124,2017-09-16,3,2689,8067
56694,10478,115,2015-04-12,4,2930,11720
56695,12679,128,2019-06-01,3,4153,12459
56696,10715,103,2016-01-25,1,1276,1276
56697,11677,129,2018-05-10,3,844,2532
56698,12163,152,2024-12-17,4,1446,5784
56699,10509,154,2018-11-16,2,2864,5728
56700,10382,158,2017-04-20,4,3816,15264
56701,11181,145,2018-10-09,4,4668,18672
56702,11846,177,2019-06-05,4,4283,17132
56703,14371,150,2019-11-15,2,507,1014
56704,11719,122,2015-08-23,1,4561,4561
56705,11101,152,2015-04-24,4,1446,5784
56706,11861,153,2023-04-18,4,4599,18396
56707,12092,131,2020-06-06,1,3963,3963
56708,10718,171,2023-08-05,1,4217,4217
56709,10318,148,2017-03-19,3,4184,12552
56710,14630,190,2017-11-29,1,3863,3863
56711,11777,131,2020-11-20,2,3963,7926
56712,12285,104,2016-02-15,4,1034,4136
56713,11245,135,2018-08-11,4,2927,11708
56714,11334,197,2019-05-08,2,2573,5146
56715,13670,167,2017-03-18,3,1469,4407
56716,11201,164,2019-05-07,4,4350,17400
56717,11795,183,2017-11-26,4,4211,16844
56718,12702,109,2015-03-08,3,4399,13197
56719,11455,146,2021-09-16,3,3287,9861
56720,11934,183,2019-08-25,3,4211,12633
56721,10747,156,2021-03-03,2,1132,2264
56722,10841,156,2015-12-07,2,1132,2264
56723,12496,183,2020-02-01,1,4211,4211
56724,11089,126,2017-12-11,3,3327,9981
56725,10793,160,2021-10-09,2,686,1372
56726,11268,177,2017-08-13,2,4283,8566
56727,11551,186,2015-07-28,1,2062,2062
56728,12691,172,2019-03-18,2,2784,5568
56729,10293,188,2020-07-03,4,3585,14340
56730,14023,190,2023-11-24,2,3863,7726
56731,11405,148,2022-06-16,3,4184,12552
56732,11649,158,2020-03-03,1,3816,3816
56733,12817,163,2023-06-21,3,2018,6054
56734,13911,158,2016-01-04,3,3816,11448
56735,12919,103,2019-10-29,1,1276,1276
56736,11398,107,2017-09-20,4,932,3728
56737,11694,152,2015-03-23,1,1446,1446
56738,11038,162,2018-04-02,4,2853,11412
56739,13853,102,2016-01-12,4,4835,19340
56740,11563,133,2015-01-03,3,2667,8001
56741,11113,112,2016-11-14,3,2315,6945
56742,11292,148,2023-09-25,3,4184,12552
56743,11162,176,2017-02-02,3,2897,8691
56744,11030,153,2024-06-28,1,4599,4599
56745,14338,174,2015-09-23,2,3739,7478
56746,14258,141,2021-10-18,1,4158,4158
56747,12740,191,2022-06-22,2,2740,5480
56748,10979,182,2016-12-25,1,3640,3640
56749,10518,158,2022-10-11,3,3816,11448
56750,14994,168,2018-06-04,2,1252,2504
56751,10783,123,2021-08-20,1,3047,3047
56752,12832,185,2018-07-09,1,4663,4663
56753,14181,136,2021-08-10,4,4231,16924
56754,10138,194,2017-02-05,1,3544,3544
56755,10754,185,2021-10-11,3,4663,13989
56756,12954,187,2017-10-28,1,4772,4772
56757,14809,121,2020-05-07,1,1892,1892
56758,12456,172,2017-11-30,3,2784,8352
56759,12835,155,2020-03-16,2,742,1484
56760,10580,156,2024-02-11,2,1132,2264
56761,13256,113,2022-05-14,3,3481,10443
56762,13267,122,2022-02-24,2,4561,9122
56763,14650,107,2018-01-30,4,932,3728
56764,10396,124,2018-05-27,1,2689,2689
56765,11938,161,2021-04-10,1,2341,2341
56766,14906,105,2022-12-02,2,2768,5536
56767,12590,150,2017-07-27,2,507,1014
56768,13035,162,2015-10-30,2,2853,5706
56769,10170,155,2016-01-05,3,742,2226
56770,12338,126,2017-04-30,4,3327,13308
56771,13240,110,2021-05-11,4,3201,12804
56772,13416,111,2020-10-18,2,1963,3926
56773,13569,140,2015-02-16,3,396,1188
56774,13217,111,2020-12-04,2,1963,3926
56775,13485,194,2022-01-08,3,3544,10632
56776,14836,104,2024-02-08,3,1034,3102
56777,11842,102,2017-04-11,1,4835,4835
56778,13761,177,2022-04-20,2,4283,8566
56779,14553,139,2017-01-25,1,3807,3807
56780,13027,181,2023-11-19,1,4112,4112
56781,13966,123,2023-03-27,4,3047,12188
